step,cwnd,rtt,srtt,rtt_dev,lost,in_flight,delivery_rate,crt_proto_id,thruput,loss_rate,srtt_avg_10,srtt_min_10,srtt_max_10,srtt_avg_200,srtt_min_200,srtt_max_200,srtt_avg_1000,srtt_min_1000,srtt_max_1000,rtt_dev_avg_10,rtt_dev_min_10,rtt_dev_max_10,rtt_dev_avg_200,rtt_dev_min_200,rtt_dev_max_200,rtt_dev_avg_1000,rtt_dev_min_1000,rtt_dev_max_1000,lost_avg_10,lost_min_10,lost_max_10,lost_avg_200,lost_min_200,lost_max_200,lost_avg_1000,lost_min_1000,lost_max_1000,in_flight_avg_10,in_flight_min_10,in_flight_max_10,in_flight_avg_200,in_flight_min_200,in_flight_max_200,in_flight_avg_1000,in_flight_min_1000,in_flight_max_1000,thruput_avg_10,thruput_min_10,thruput_max_10,thruput_avg_200,thruput_min_200,thruput_max_200,thruput_avg_1000,thruput_min_1000,thruput_max_1000,arm_0,arm_1,arm_2,arm_3,arm_4,arm_5,arm_6,arm_7,arm_8,arm_9,arm_10,reward
142,59.17355371900826,53.47685950413224,435101.6652892562,3389.7685950413224,0.0,53.34710743801653,54.55785123966942,2.0,11.370510082644632,0.0,435258.7289256195,431005.95454545453,439786.4380165289,441734.35665289254,424079.2520661157,473851.4049586777,442966.90423140454,415407.7231404959,485761.0,3416.866528925618,2244.8223140495866,4704.272727272727,3678.5203099173564,534.8264462809917,9997.938016528926,3724.155607438016,443.0,11615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000026,0.0,1.0,53.317355371900845,52.28512396694215,54.51239669421488,53.454152892561936,50.429752066115704,58.17355371900826,55.19754958677682,49.0,111.0,11.36616904958678,11.133858553719016,11.579252272727285,11.370991404958676,10.302496198347074,11.857875743801689,11.370505165289257,10.111799999999986,11.943099876033088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.6531653510665
143,57.01276595744681,53.27180851063833,438369.2468085106,3424.936170212766,0.0,52.07659574468085,54.42553191489362,2.0,11.280832706382977,0.0,439281.0863829786,434974.9531914894,443710.5659574468,444392.7925957448,422784.8595744681,473460.2212765957,444979.0450297874,416136.6,487517.0,3372.855744680853,2305.7702127659572,4609.187234042553,3336.0120851063834,806.1617021276596,7888.034042553191,3584.896782978725,443.0,13801.0,0.0,0.0,0.0,0.0478723404255319,0.0,0.3404255319148936,0.044344680851063537,0.0,1.0,52.24425531914894,51.35744680851064,53.17872340425532,54.99878723404256,49.84255319148936,75.05531914893616,55.426276595744696,49.09361702127659,110.30212765957447,11.294244553191488,11.029331361702125,11.517219617021288,11.32634706382978,10.29178719148938,11.906375404255318,11.366006510638305,10.181418851063848,11.980199999999975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.8277957168407
144,60.292682926829265,47.99086585365857,392905.5731707317,3714.6666666666665,0.0,47.84552845528455,49.1219512195122,2.0,11.234373252032526,0.0,393914.5402439023,389353.9430894309,398747.80081300816,404950.8571747967,378285.73983739835,449776.2967479675,430814.71273983765,377417.1666666667,487517.0,3836.8784552845523,2664.089430894309,5184.829268292683,4112.894390243902,645.9471544715448,12615.292682926829,3695.4617235772334,486.0,14085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03599999999999979,0.0,1.0,47.85162601626017,46.71951219512195,49.3089430894309,48.994634146341475,45.00406504065041,56.3739837398374,53.27375609756099,45.00406504065041,110.0,11.24038516260162,10.912456504065034,11.532536422764244,11.270925894308945,9.903932073170706,11.836618170731736,11.322952235772357,9.824216422764193,11.980199999999975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.899084093831
145,64.57916666666667,51.48546666666667,416958.64166666666,4071.4,0.07083333333333333,53.06666666666667,52.645833333333336,2.0,11.403375724999988,0.0007083333333333334,416660.4566666665,411730.575,421748.4041666667,413399.7762916667,379890.0833333333,460565.92916666664,411634.54158749967,376315.0,465615.4583333333,4206.85375,2729.795833333333,5888.7125,4555.167000000001,471.6166666666667,13859.804166666667,4070.0919458333324,392.175,14653.0,0.052083333333333336,0.03333333333333333,0.07083333333333333,0.0031875,0.0,0.07083333333333333,0.0006375000000000002,0.0,0.07083333333333333,52.40166666666668,50.729166666666664,54.4125,50.63752083333332,45.175,59.641666666666666,49.986112500000004,45.0,60.21666666666667,11.397151791666657,11.117097458333326,11.642643291666666,11.341060708333337,10.282797999999994,12.005893041666692,11.308125250000002,9.77588999999994,12.03690999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.133981479232
146,59.39344262295082,51.03292622950823,418140.3524590164,3667.4303278688526,0.0,51.377049180327866,52.09836065573771,2.0,11.39522516803278,0.0,417419.568442623,413047.13524590165,422054.20081967214,414544.2632377051,386304.25409836066,454363.3893442623,415979.74213524605,378194.7131147541,475445.0,3670.689344262295,2543.6024590163934,4955.319672131148,3707.2693442622976,1069.3196721311476,9571.131147540984,3938.3579795081987,349.0,14643.659836065573,0.0,0.0,0.0,0.0,0.0,0.0,0.033000000000000154,0.0,1.0,51.21926229508197,50.217213114754095,52.282786885245905,50.35635245901645,45.27459016393443,56.93032786885246,51.772627049180365,45.0,114.0,11.387511270491805,11.12269090163936,11.642613975409843,11.280054795081961,10.04955516393441,11.944892581967238,11.317949221311471,9.790099631147474,12.036909999999958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544.4586146806996
147,60.5,57.897136029411776,470193.8161764706,3331.029411764706,0.5551470588235294,69.0845588235294,58.51470588235294,2.0,11.338095985294116,0.004448529411764708,469876.57683823496,466056.9375,473779.57352941175,457792.4448713236,419135.8198529412,495147.45220588235,434755.2169705883,383923.01102941175,495701.66911764705,3316.1172794117633,2342.363970588235,4370.338235294118,3780.3593933823504,1171.2941176470588,10879.889705882353,3781.1021507352957,612.4632352941177,12759.83088235294,0.5386029411764706,0.3897058823529412,0.6875,0.364264705882353,0.0,1.6801470588235294,0.10870955882352938,0.0,1.8125,68.84301470588238,63.93382352941177,74.00367647058823,64.76323529411768,52.05882352941177,103.2095588235294,55.8594044117647,45.0,114.5845588235294,11.338964779411764,11.102288308823526,11.54172319852941,11.348854485294115,9.894573750000008,11.940657389705915,11.337947499999995,9.683590000000052,12.242119999999922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211.655650979781
148,60.1965811965812,49.86439316239311,409321.50854700856,4220.559829059829,0.0,48.585470085470085,51.08119658119658,2.0,11.263970299145292,0.0,410171.28632478614,405114.1581196581,415404.75641025644,423006.9036324785,395649.5256410256,456246.99572649575,441393.719662393,387353.1794871795,496668.0,4204.849572649576,2865.991452991453,5778.636752136752,3799.3506196581206,583.5555555555555,10761.692307692309,3730.368564102564,549.0,12537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17000000000000098,0.0,2.0,48.79957264957265,47.76923076923077,49.82051282051282,50.69442307692306,46.111111111111114,57.52991452991453,57.63415811965815,45.705128205128204,116.0,11.263607521367517,10.944620341880329,11.528503803418813,11.33439918803418,10.239724529914527,11.83068401709405,11.334263717948728,9.683590000000047,12.242119999999927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544.4415390225818
149,58.367149758454104,28.54076811594202,237233.54106280193,6407.555555555556,0.0,27.995169082125603,31.318840579710145,2.0,11.162006748792278,0.0,238197.50724637695,231370.5652173913,246232.4541062802,296747.7049033817,201178.193236715,391144.9371980676,403787.4516618357,201178.193236715,493666.1884057971,6933.582125603864,4827.111111111111,9538.478260869566,6843.015265700485,645.3188405797101,34434.63285024155,4341.548024154587,394.1256038647343,34541.23188405797,0.0,0.0,0.0,0.0,0.0,0.0,0.1453091787439612,0.0,2.0,27.364734299516893,25.855072463768117,29.07246376811594,31.253333333333337,1.3671497584541064,46.768115942028984,51.15036714975845,1.0,116.0,11.16499608695652,10.693382898550706,11.533798260869565,11.22563299516908,9.507985942029006,11.898080483091785,11.28315685990338,9.485941014492774,11.898080483091785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4365.348116363403
150,58.280851063829786,52.4146170212766,425170.97021276597,3788.6,0.0,52.787234042553195,53.51063829787234,2.0,11.438548948936171,0.0,424142.88297872344,420172.5829787234,428399.94468085107,381415.6490425533,325279.18297872343,440120.5361702128,341871.6597446809,199200.0,460654.0765957447,3835.395744680851,2538.459574468085,5391.71914893617,4056.1233404255318,795.336170212766,12619.906382978723,4641.227548936169,158.0,34661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.661702127659574,51.66808510638298,53.719148936170214,47.88221276595745,40.41276595744681,55.5531914893617,40.737365957446784,1.0,57.51063829787234,11.437928680851064,11.208235361702135,11.651448255319135,11.492928765957444,10.554598808510672,11.988624510638369,11.338101872340427,9.42587000000002,12.092520000000018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.2580113405
151,61.1900826446281,51.351888429752066,416986.652892562,3881.7438016528927,0.0,51.90495867768595,52.31818181818182,2.0,11.415502049586776,0.0,415633.9413223138,411587.63223140495,419909.1157024793,413782.74394628085,368730.2396694215,467202.2851239669,369314.2730702481,216560.19008264464,474182.0,3949.34132231405,2539.876033057851,5553.772727272727,4183.151322314049,793.8264462809917,11916.648760330578,4171.85885123967,231.48760330578511,21391.909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.66322314049585,50.413223140495866,52.86776859504132,49.80126033057853,43.111570247933884,57.54132231404959,44.92342148760334,18.56611570247934,58.29752066115702,11.408492727272723,11.160777272727254,11.67336082644628,11.259590702479333,9.711453223140508,12.15502847107436,11.358731859504138,9.510301322314074,12.196164917355356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2537.6609294084574
152,57.656,53.22284399999995,433560.248,2729.396,0.0,52.548,54.216,2.0,11.264180728,0.0,434630.36000000016,431003.832,438485.62,445666.0941999999,423584.144,471637.164,438146.9966999999,365916.128,491231.0,2806.7452000000008,1963.836,3706.12,2803.00208,528.712,7520.74,3509.124904000002,456.12,13879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.588800000000035,51.9,53.432,53.82838,50.424,57.98,53.11904,43.0,60.0,11.264392959999995,11.013656880000017,11.494327120000019,11.3149944,10.117457360000035,11.889066560000053,11.341936999999996,9.56976000000001,12.207049999999983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2383.9721655490966
153,60.77333333333333,49.95674666666666,409466.6977777778,4578.893333333333,0.0,50.27111111111111,51.14222222222222,2.0,11.30232636,0.0,408304.49555555556,402654.9244444444,414032.9066666667,394722.4951555557,367548.96444444446,451164.3822222222,428746.8741200001,365975.0,491231.0,4549.15111111111,2983.5866666666666,6389.435555555556,4359.03053333333,576.2222222222222,24818.911111111112,3831.9129866666667,271.0,107890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.15111111111109,49.026666666666664,51.4,47.73564444444445,33.004444444444445,56.33777777777778,51.71469333333335,0.0,60.0,11.326521822222217,10.99904488888889,11.605232577777773,11.246803555555543,7.407106266666651,12.13815835555551,11.268706222222225,0.0,12.173585999999949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2557.063659924171
154,58.924369747899156,50.383478991596654,415494.5630252101,3993.831932773109,0.13025210084033614,53.22268907563025,51.411764705882355,2.0,11.12466380252101,0.0013025210084033618,416850.1647058825,411954.50840336137,422181.4537815126,442728.8058403361,402156.34453781514,484690.49159663863,425247.82561764726,365975.0,485600.13445378153,4065.462184873949,2918.785714285714,5317.735294117647,4101.381176470589,1154.3823529411766,9826.11344537815,4292.973084033613,271.0,107890.0,0.13025210084033614,0.09243697478991597,0.16806722689075632,0.1237815126050423,0.0,0.9117647058823529,0.055537815126050515,0.0,1.0,53.286554621848765,50.46638655462185,56.28151260504202,56.64388655462188,47.15546218487395,95.02521008403362,52.94912605042017,0.0,112.0,11.126553193277298,10.779027857142854,11.442213193277311,11.194145504201675,9.617443991596573,11.84007521008398,11.222856680672274,0.0,12.164749999999952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453.448548617978
155,60.125560538116595,50.72825112107627,417680.81614349777,4862.37668161435,0.0,49.591928251121075,51.775784753363226,2.0,11.276035201793723,0.0,418330.46860986575,413170.7399103139,423671.83408071747,431538.6245739913,392424.10313901346,477508.1928251121,426449.138914798,373502.49775784754,489089.0,4813.665470852021,3574.6053811659194,6220.520179372197,4253.374394618832,847.322869955157,11142.29596412556,4018.8092645739903,616.0358744394618,14981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06700000000000014,0.0,1.0,49.669058295964106,48.38565022421525,51.152466367713004,51.718609865470846,46.04035874439462,57.780269058295964,53.82884753363233,44.0,112.0,11.2919258295964,10.992606905829602,11.551908206278025,11.326874304932742,10.177780538116634,11.876248878923768,11.293589327354258,9.087669999999946,12.145256726457406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506.472552144664
156,60.30252100840336,50.85128571428571,417029.0588235294,3736.0420168067226,0.0,51.69327731092437,52.226890756302524,2.0,11.320044218487388,0.0,416290.1029411766,412174.7731092437,420679.2268907563,400766.09210084035,381060.53361344535,438246.8907563025,410888.64484453795,375039.02521008404,485242.9495798319,3786.35462184874,2596.126050420168,5243.827731092437,3570.7583613445386,502.69747899159665,10538.453781512606,3962.7669957983194,399.0,12255.735294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.02149159663865546,0.0,0.7563025210084033,51.54285714285713,50.529411764705884,52.739495798319325,49.27252100840337,45.0672268907563,56.109243697478995,50.356084033613456,44.0,88.49579831932773,11.318789705882354,11.02423550420168,11.559819621848755,11.326084915966378,10.15939567226892,11.94553033613448,11.295845798319323,9.297029285714274,11.991970000000029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.964054600444
157,61.57575757575758,51.53880519480516,422401.54545454547,4157.688311688312,0.0,50.753246753246756,52.58441558441559,2.0,11.27468535064936,0.0,422375.9471861474,417844.1168831169,427064.012987013,437063.03380952374,403655.09523809527,476148.50216450216,422187.58292640664,376700.0,480201.0,4128.367965367966,2950.5021645021643,5698.56277056277,3936.219437229438,741.4415584415584,13557.662337662337,3939.2313766233747,399.0,35511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81341991341991,49.43290043290043,52.62337662337662,52.233549783549805,42.93073593073593,58.06060606060606,51.07867099567098,0.0,59.0,11.297895974025977,10.95929194805196,11.575926320346337,11.25801134199134,9.139802207792222,11.896013636363692,11.304874069264072,0.21090999999999896,11.991970000000027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2466.462212419219
158,59.47899159663866,52.821281512605076,434152.56722689077,3415.970588235294,0.0,52.12605042016807,54.02100840336134,2.0,11.237733941176481,0.0,434766.2533613447,430364.8109243697,439555.76470588235,423011.58476890775,380087.8193277311,464494.53781512607,427106.21353361337,362633.0,480201.0,3461.9016806722693,2348.731092436975,4710.911764705882,3545.1623739495803,880.9579831932773,10805.768907563026,3811.4160840336135,488.11764705882354,35511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.12226890756302,51.04201680672269,53.121848739495796,51.867352941176456,45.51260504201681,57.78991596638655,51.85312605042017,0.0,59.0,11.241838319327732,10.983685630252092,11.487122731092459,11.35774142857143,10.174086554621816,11.891726386554655,11.306715672268906,0.21090999999999893,12.040689999999968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.8291971256895
159,57.973094170403584,30.01483856502241,247709.17040358746,5293.367713004484,0.0,29.896860986547086,32.93273542600897,2.0,11.36764869506727,0.0,248784.21928251104,242492.66816143497,256242.6995515695,310555.21376681613,202359.69506726458,415390.95067264576,396489.6926771303,202359.69506726458,475926.12556053814,5851.253363228693,4051.9955156950673,7769.013452914798,6009.756524663678,319.3452914798206,31157.01793721973,4277.781304932733,319.3452914798206,32600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.247085201793727,27.84304932735426,30.672645739910315,33.45726457399102,2.233183856502242,49.17040358744394,46.96780717488791,0.0,59.0,11.366698071748885,11.111736636771292,11.631335964125547,11.3814869955157,10.091324663677105,11.877611614349792,11.30426843049328,9.582720000000045,12.040689999999978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4305.318606802053
160,57.9368029739777,49.60422676579929,403491.8847583643,3825.0780669144983,2.2973977695167287,55.28624535315985,50.479553903345725,2.0,11.025857936802975,0.01977695167286244,402644.93754646776,395427.6728624535,409826.8550185874,376073.06847583636,330381.5836431227,485986.2788104089,354375.7159553906,200092.0,494021.62453531596,3895.9918215613357,2616.074349442379,5351.92936802974,4151.1775278810455,641.7211895910781,12471.446096654276,4346.181951672866,250.0,32600.0,2.2973977695167287,1.3308550185873607,3.3011152416356877,2.297397769516723,0.0,24.490706319702603,0.5905650557620792,0.0,29.985130111524164,55.1524163568773,52.43122676579926,58.28996282527881,51.94676579925648,40.71747211895911,96.5539033457249,43.6371821561338,0.0,104.93680297397769,11.028527174721184,10.711821338289992,11.323301412639402,11.066475576208182,8.228416356877332,11.981601375464626,11.278143866171002,7.97633371747213,12.120609999999953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.027672098426
161,58.138775510204084,54.02460408163267,440927.1632653061,3023.4489795918366,0.0,53.66530612244898,54.83265306122449,2.0,11.343593955102039,0.0,441086.5053061224,437538.02040816325,444831.2,432416.26763265283,410227.1469387755,463098.893877551,378965.80621224485,238713.68163265305,494031.0,3094.620816326531,1996.004081632653,5107.408163265306,3369.104020408164,445.82448979591834,24436.191836734695,3829.7144489795896,250.0,26712.918367346938,0.0,0.0,0.0,0.0,0.0,0.0,0.6179999999999974,0.0,30.0,53.65714285714286,51.0,54.66530612244898,52.81746938775511,11.991836734693878,57.755102040816325,47.90975102040816,4.16734693877551,105.0,11.348344979591836,10.740283714285724,11.577341510204082,11.373313469387755,2.723681918367355,11.806428857142903,11.287965959183676,2.1093968163265413,12.120609999999953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381.8242851732844
162,62.099173553719005,50.370975206611554,409427.12396694213,3491.409090909091,0.0,50.66528925619835,51.54132231404959,2.0,11.439440355371907,0.0,408035.77561983466,404120.2809917355,412056.3842975207,382281.1123140495,350714.70247933886,423585.02892561984,413142.33289256186,334663.0,480091.5082644628,3415.10702479339,2138.5165289256197,4948.826446280992,3320.5425619834714,314.8181818181818,11204.09090909091,3771.1196942148777,284.0,28692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05603305785123968,0.0,3.6859504132231407,50.53925619834713,49.65702479338843,51.553719008264466,47.263760330578506,42.86363636363637,54.06198347107438,50.36952066115698,0.0,64.02479338842976,11.44660070247934,11.228657066115725,11.648339793388434,11.368391280991734,10.058414545454507,11.869936776859467,11.297674504132235,0.21090999999999893,11.932760000000016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.9406367955967
163,59.86497890295359,50.84089451476789,415235.2278481013,3823.7679324894516,0.0,50.371308016877634,52.0548523206751,2.0,11.336161713080156,0.0,415189.0388185653,410494.5569620253,420127.1856540084,411983.59786919865,393772.93670886074,447206.3333333333,408640.98961181444,334663.0,467311.0,3831.377637130801,2642.059071729958,5144.9071729957805,3642.906919831224,488.9915611814346,11790.827004219409,3771.637088607596,246.24472573839662,21055.261603375526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.394936708860754,49.50632911392405,51.265822784810126,50.14048523206747,47.70886075949367,55.78481012658228,49.564270042194096,23.122362869198312,58.0,11.33782396624472,11.090459451476791,11.553753459915619,11.345556962025322,10.145439113924025,11.78582894514766,11.3066335021097,5.391105443037986,11.932760000000014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527.6613582096834
164,58.28,54.94300800000001,446985.892,2455.708,0.0,54.64,56.024,2.0,11.369285115999988,0.0,446825.57320000016,444072.18,449715.244,450273.52288,434591.58,476725.772,426290.81919199973,384921.672,479131.0,2492.0728000000004,1646.188,3419.26,2721.721200000002,311.052,7671.76,3302.7781400000013,177.0,12206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.66439999999998,53.952,55.444,54.82489999999996,51.988,58.8,52.04659600000001,46.58,60.0,11.360129480000001,11.153176400000017,11.544715160000004,11.402471879999991,10.312256680000049,11.883770279999991,11.379993840000006,9.968679999999962,11.894999999999984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.631542930416
165,59.183673469387756,54.70944081632654,444568.68163265305,4034.2897959183674,0.0,53.70204081632653,55.66938775510204,2.0,11.35766617959183,0.0,444540.4155102041,439948.3469387755,449348.3306122449,442727.6349999996,423671.38367346936,471833.44897959183,439782.8810040819,399275.9183673469,479131.0,3980.7824489795903,2803.9632653061226,5447.526530612245,3756.4539591836747,714.861224489796,12199.408163265307,3234.167853061225,177.0,12376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.76571428571429,52.66530612244898,55.17142857142857,53.70936734693884,49.99591836734694,58.220408163265304,53.62930204081634,48.42448979591837,60.0,11.366596489795922,11.104052530612229,11.591379959183671,11.36197387755102,10.253705142857179,11.882739510204086,11.37668779591838,10.047943755102065,11.93325999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.848522664804
166,59.45,54.13880416666667,442579.37083333335,3493.445833333333,0.0,53.37916666666667,55.204166666666666,2.0,11.340210345833329,0.0,442602.09624999977,438273.975,447208.8375,438060.34583333315,409244.55833333335,474696.79583333334,439116.69965833344,405350.0,475006.9875,3517.0941666666686,2434.3416666666667,4740.425,3648.011375000001,752.325,11621.283333333333,3549.443620833331,431.68333333333334,14998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3933333333333,52.55833333333333,54.40833333333333,53.363666666666695,49.09583333333333,59.541666666666664,53.36173749999998,48.0,60.0,11.338230083333343,11.10571858333331,11.545329749999972,11.35352225,10.19824512499999,11.863850041666712,11.332313916666658,10.075224416666652,11.933653749999953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.3823349658715
167,62.0655737704918,51.1169098360656,418890.8483606557,3804.7704918032787,0.0,50.5655737704918,52.06147540983606,2.0,11.247953467213113,0.0,419482.8811475407,414974.0368852459,424043.9795081967,437004.5700000001,398138.48360655736,472834.52459016396,438280.3571598359,389831.10655737703,475074.0,3855.9528688524615,2807.0491803278687,5008.569672131148,3903.5524999999993,915.5245901639345,9605.45081967213,3630.98148770492,360.0,14998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.60573770491804,49.33606557377049,52.114754098360656,52.35278688524585,46.33606557377049,59.467213114754095,53.08784426229508,45.614754098360656,60.0,11.243320450819676,10.918061762295075,11.542129549180324,11.29183725409836,9.959993237704948,11.92554295081973,11.32947196721313,9.799744959016408,11.963075163934487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475.041203236099
168,53.43,50.13602,413619.895,4727.805,0.0,46.83,51.705,2.0,11.356870195,0.0,413362.0660000001,408374.82,418744.84,429747.57740000007,393950.605,473782.41,434764.2287449997,373347.0,482342.0,4351.560499999999,2893.47,6241.27,4151.659525000001,528.105,12187.955,3666.8440650000002,360.0,12657.52,0.0,0.0,0.0,0.13160000000000008,0.0,0.9,0.03200000000000002,0.0,1.0,47.90649999999999,45.985,49.995,55.378574999999984,43.58,100.2,53.57223500000003,41.34,105.0,11.360758,11.068771600000014,11.616064050000007,11.250600100000003,9.833981149999978,11.871283899999966,11.326761399999995,9.529909999999978,12.005610000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.571761583494
169,60.57142857142857,35.94349387755101,294547.1632653061,4412.383673469388,0.0,36.23265306122449,36.85306122448979,2.0,11.32442891020408,0.0,293452.2771428573,288630.44897959183,298423.1551020408,276687.83567346947,243724.04897959184,323231.5755102041,376591.0594448978,200163.0,482342.0,4351.82081632653,2961.591836734694,5985.269387755102,4512.6973265306115,741.3469387755102,15566.918367346938,4703.516281632655,478.0,32046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03200000000000002,0.0,1.0,36.064897959183675,34.78367346938776,37.587755102040816,33.46836734693878,27.771428571428572,40.14693877551021,45.68788979591836,0.0,105.0,11.315314571428575,10.89368669387754,11.675872040816325,11.285649714285707,9.601133959183661,12.119828489795982,11.31155081632653,9.494599999999993,12.199206408163302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3567.897047951302
170,60.975806451612904,55.75476612903225,451371.14919354836,4002.4879032258063,0.3185483870967742,60.524193548387096,56.75403225806452,2.0,11.367455754032257,0.003024193548387098,451122.2193548384,446774.26612903224,455692.14112903224,454309.4372983868,422450.0080645161,492936.07258064515,364161.84394758067,200163.0,493256.9556451613,3929.0310483870962,2690.0120967741937,5352.4838709677415,3816.691693548387,863.2016129032259,12764.16935483871,4971.370544354838,505.26612903225805,32046.0,0.3004032258064517,0.20967741935483872,0.3911290322580645,0.4685887096774211,0.0,2.0,0.13224999999999956,0.0,2.0,60.05645161290322,56.903225806451616,63.66532258064516,63.424899193548434,52.04435483870968,111.6975806451613,46.12259274193548,0.0,112.0,11.374539233870975,11.117710645161296,11.597655120967723,11.30202088709677,10.02115729838712,11.871864959677415,11.336452298387101,9.494599999999993,12.544600000000033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311.4705975185916
171,71.4074074074074,45.26186574074073,371595.22685185185,5299.523148148148,0.0,44.592592592592595,46.875,2.0,11.126209013888886,0.0,372763.5833333333,365663.11574074073,380947.1759259259,401920.70773148164,344210.0740740741,495301.6111111111,409718.63950925914,272619.2546296296,499552.0,5159.565277777775,3414.2638888888887,7368.652777777777,4891.218356481481,650.449074074074,18874.375,4375.827078703705,643.9629629629629,18874.375,0.0,0.0,0.0,0.0,0.0,0.0,0.16400000000000073,0.0,2.0,44.773611111111144,43.43981481481482,46.379629629629626,48.514583333333334,40.032407407407405,58.28703703703704,53.433611111111134,32.342592592592595,112.0,11.137915092592594,10.760921620370379,11.464863287037023,11.187150601851862,8.262631018518558,11.889476296296241,11.308332361111104,8.235517685185224,12.446321296296263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735.0292696685938
